LocationID,Count,ProgID,SurveyDescription,Easting,Northing,Location,Borough,Functional cycling area,latitude,longitude,office_government_count,office_association_count,office_company_count,office_consulting_count,office_financial_count,office_coworking_count,office_lawyer_count,office_estate_agent_count,office_insurance_count,office_telecommunication_count,amenity_restaurant_count,amenity_cafe_count,amenity_bar_count,amenity_pub_count,amenity_fast_food_count,amenity_bicycle_parking_count,railway_subway_entrance_count,public_transport_platform_count,amenity_bus_station_count,amenity_taxi_count,amenity_parking_count,amenity_ferry_terminal_count,highway_bus_stop_count,amenity_parking_space_count,railway_tram_stop_count,shop_convenience_count,shop_supermarket_count,shop_mall_count,shop_department_store_count,shop_bakery_count,shop_butcher_count,shop_clothes_count,shop_hardware_count,shop_furniture_count,shop_electronics_count,leisure_park_count,leisure_sports_centre_count,leisure_playground_count,leisure_stadium_count,leisure_swimming_pool_count,leisure_pitch_count,leisure_track_count,leisure_fitness_centre_count,leisure_garden_count,leisure_nature_reserve_count,building_residential_count,building_house_count,building_detached_count,building_apartments_count,building_bungalow_count,geometry,population_density
INNCY256,1753,INNCY,Inner area cycle surveys,527978,179379,Lowndes Street,Kensington & Chelsea,Inner,51.49887107,-0.157695642,1,0,6,0,0,0,0,33,0,0,106,53,13,9,26,214,13,167,2,1,14,0,94,0,0,12,0,0,2,5,2,152,0,9,0,0,0,0,0,0,1,0,5,1,0,0,0,0,0,0,POINT (527978 179379),343.15132743362835
INNCY257,436,INNCY,Inner area cycle surveys,525592,178907,Marloes Road,Kensington & Chelsea,Inner,51.49516386,-0.192218467,0,0,7,0,0,0,2,40,0,0,123,47,8,6,24,306,6,93,0,0,7,0,72,0,0,25,3,0,2,9,1,24,6,1,1,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,POINT (525592 178907),210.91214953271023
INNCY258,1413,INNCY,Inner area cycle surveys,523986,179645,Addison Gardens,Kensington & Chelsea,Inner,51.5021505,-0.215081922,0,0,7,1,1,0,6,36,0,0,77,38,2,8,30,368,6,83,0,1,7,0,67,0,0,19,4,0,1,7,2,73,3,7,4,0,0,3,0,0,0,0,6,0,1,0,0,0,0,0,POINT (523986 179645),204.26886227544912
INNCY259,175,INNCY,Inner area cycle surveys,527967,184668,Maitland Park Road,Camden,Inner,51.5464046,-0.155934891,0,0,3,0,0,0,3,10,0,0,36,21,7,8,10,229,3,70,0,1,2,2,62,0,0,11,1,0,0,7,0,22,1,4,0,0,1,5,0,0,0,0,2,0,0,0,0,0,0,0,POINT (527967 184668),212.41149425287364
INNCY260,103,INNCY,Inner area cycle surveys,528991,187829,Northwood Road,Haringey,Inner,51.57457843,-0.140017057,0,0,1,0,0,0,1,6,0,0,11,5,1,3,7,53,1,112,0,0,0,0,60,0,0,7,1,0,0,0,0,1,1,0,2,0,0,5,0,0,0,0,1,1,0,0,0,0,0,0,POINT (528991 187829),115.75315315315314
INNCY261,28,INNCY,Inner area cycle surveys,525455,185461,Lyncroft Gardens,Camden,Inner,51.55409473,-0.191859221,0,0,0,0,0,0,0,4,0,0,14,11,0,3,6,59,3,49,0,0,1,0,49,0,0,5,3,0,1,1,0,0,0,2,0,0,1,4,0,0,0,0,4,0,0,0,0,0,0,0,POINT (525455 185461),133.58079999999998
INNCY263,652,INNCY,Inner area cycle surveys,522777,179470,Brackenbury Road,Hammersmith & Fulham,Inner,51.5008414,-0.232552305,1,2,10,3,2,0,8,34,1,0,94,43,4,7,49,371,9,82,0,4,1,0,74,0,0,20,6,0,0,14,4,19,6,7,0,0,1,0,0,0,0,0,10,0,0,0,0,0,4,0,POINT (522777 179470),191.1989189189189
INNCY264,128,INNCY,Inner area cycle surveys,526056,178390,Boltons Place,Kensington & Chelsea,Inner,51.49041443,-0.185722541,0,0,4,0,0,0,1,42,0,0,137,52,10,9,32,310,7,93,0,1,8,0,77,0,0,22,2,0,0,11,3,23,4,7,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,POINT (526056 178390),205.76666666666662
INNCY265,284,INNCY,Inner area cycle surveys,528668,186283,Croftdown Road,Camden,Inner,51.56075883,-0.145240923,1,0,5,0,0,0,2,6,1,0,26,17,1,7,9,185,3,110,0,0,0,0,67,0,0,9,5,0,0,4,2,2,0,0,0,0,1,3,0,0,0,0,3,0,0,0,0,0,1,0,POINT (528668 186283),141.53223140495865
INNCY266,679,INNCY,Inner area cycle surveys,523238,179251,Trussley Road,Hammersmith & Fulham,Inner,51.49877299,-0.225990553,0,2,15,4,2,0,9,32,0,1,107,55,5,13,53,445,13,120,0,5,5,0,90,0,0,23,7,0,0,10,4,29,5,5,1,0,2,2,0,0,0,0,11,0,0,0,0,0,3,0,POINT (523238 179251),196.81555555555553
INNCY269,779,INNCY,Inner area cycle surveys,528260,182116,York Gate,Westminster,Inner,51.52340401,-0.152640572,4,0,15,2,0,2,4,41,0,0,103,59,10,13,41,299,8,97,0,1,33,0,55,0,0,14,5,0,1,8,1,84,5,16,1,1,1,3,0,0,0,0,9,0,0,0,0,0,0,0,POINT (528260 182116),221.08814814814812
INNCY270,376,INNCY,Inner area cycle surveys,524065,182332,Kensal Road,Kensington & Chelsea,Inner,51.52628143,-0.212999557,0,0,0,0,0,0,3,4,0,0,25,29,1,1,16,210,1,88,0,0,1,0,74,0,0,31,2,0,0,4,0,14,0,6,1,0,2,3,0,0,0,0,2,0,0,0,0,0,0,0,POINT (524065 182332),196.48658536585373
INNCY271,419,INNCY,Inner area cycle surveys,529003,183062,Park Village East,Camden,Inner,51.53173636,-0.1415908,0,1,7,0,0,1,0,2,0,0,27,30,13,19,25,295,15,154,0,3,6,0,83,0,0,18,6,0,0,2,2,6,0,2,0,2,1,4,0,0,0,0,4,0,0,2,0,0,0,0,POINT (529003 183062),217.25982905982903
INNCY272,467,INNCY,Inner area cycle surveys,529754,185730,Dalmeny Road,Islington,Inner,51.55554069,-0.129787204,1,0,3,0,0,0,1,11,1,0,23,20,3,9,16,241,4,132,0,2,2,0,78,0,0,22,7,0,1,4,5,5,1,3,1,0,1,4,0,0,0,0,2,0,0,0,0,0,1,0,POINT (529754 185730),164.22903225806442
INNCY273,853,INNCY,Inner area cycle surveys,532790,184312,Northchurch Road,Islington,Inner,51.54209222,-0.086555832,0,1,0,0,0,2,1,2,0,0,18,21,7,5,12,305,0,146,0,1,0,0,79,0,0,18,4,0,0,2,4,5,0,2,1,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,POINT (532790 184312),175.75736040609138
INNCY274,732,INNCY,Inner area cycle surveys,537940,180245,Churchill Place,Tower Hamlets,Inner,51.50431207,-0.013930575,2,1,9,2,1,3,5,21,0,0,76,47,12,5,94,209,4,133,0,6,3,0,68,0,0,27,9,0,1,5,2,21,1,1,2,0,0,3,0,0,4,0,13,1,0,0,0,0,0,0,POINT (537940 180245),246.7590476190475
INNCY275,97,INNCY,Inner area cycle surveys,531440,186056,Highbury Hill,Islington,Inner,51.55808034,-0.105360354,0,0,1,0,0,1,3,8,0,0,57,66,6,14,48,322,5,102,0,3,1,0,57,0,0,46,6,0,1,6,10,22,6,8,2,0,2,5,0,0,0,0,5,0,0,0,0,0,1,0,POINT (531440 186056),172.70898876404488
INNCY276,1108,INNCY,Inner area cycle surveys,534071,181882,Hanbury Street,Tower Hamlets,Inner,51.51995294,-0.069019253,2,0,29,1,1,2,8,12,1,0,122,109,33,33,69,356,11,162,0,3,4,0,83,0,0,33,5,0,1,2,1,26,0,1,2,0,8,2,0,0,1,0,14,0,0,0,0,0,0,0,POINT (534071 181882),203.5260273972604
INNCY277,228,INNCY,Inner area cycle surveys,536190,184867,Hassett Road,Hackney,Inner,51.54627009,-0.037343637,0,0,3,2,0,0,0,3,0,0,9,11,1,0,9,248,2,141,0,0,2,0,75,0,0,10,1,0,0,1,0,1,0,2,0,1,0,0,0,0,4,0,6,1,0,0,0,0,0,0,POINT (536190 184867),190.87936507936507
INNCY278,281,INNCY,Inner area cycle surveys,534021,179715,Wolseley Street,Southwark,Inner,51.50049139,-0.070562402,0,0,4,0,0,0,2,11,0,0,74,32,17,17,19,222,1,138,0,1,2,2,68,0,0,24,10,0,1,5,1,0,0,0,0,0,1,3,0,0,3,0,6,0,0,0,0,0,0,0,POINT (534021 179715),191.5169014084507
INNCY279,288,INNCY,Inner area cycle surveys,536748,180886,Newell Street,Tower Hamlets,Inner,51.5103616,-0.030845808,1,0,3,0,1,0,0,14,0,0,28,15,4,6,31,134,11,124,0,0,4,2,62,0,0,22,1,0,0,1,0,12,0,0,0,0,1,4,0,0,3,0,1,1,0,0,0,0,0,0,POINT (536748 180886),219.87734374999994
INNCY280,143,INNCY,Inner area cycle surveys,536511,179596,Rotherhithe Street,Southwark,Inner,51.49882671,-0.034757662,0,0,0,0,1,0,0,11,0,0,13,13,1,2,8,84,0,114,0,0,6,3,57,0,0,12,1,0,0,0,0,4,0,0,0,0,1,2,0,0,2,0,7,0,0,0,0,0,0,0,POINT (536511 179596),213.94579439252337
INNCY281,174,INNCY,Inner area cycle surveys,538239,182797,Three Mill Lane,Tower Hamlets,Inner,51.52717138,-0.00862535,1,0,2,0,0,1,1,1,0,0,2,10,2,1,12,79,2,92,0,1,1,0,46,0,0,14,1,0,0,3,0,1,0,1,0,0,0,5,0,0,5,0,4,0,1,0,0,0,0,0,POINT (538239 182797),203.4435897435897
INNCY282,91,INNCY,Inner area cycle surveys,534237,186089,Ottaway Street,Hackney,Inner,51.55771882,-0.065025289,0,0,0,0,0,0,0,4,0,0,23,20,10,4,20,408,0,114,0,2,2,0,84,0,0,25,6,0,0,5,3,8,2,3,1,0,1,1,0,0,3,0,1,0,0,0,0,0,0,0,POINT (534237 186089),192.2795454545455
INNCY284,93,INNCY,Inner area cycle surveys,529647,183435,Goldington Crescent,Camden,Inner,51.534941,-0.132174507,0,0,6,0,1,0,0,3,0,0,70,77,19,31,46,347,22,175,0,6,4,0,96,0,0,28,4,0,1,3,2,44,0,1,0,1,0,1,0,0,0,0,2,0,0,2,0,0,0,0,POINT (529647 183435),226.83835616438353
INNCY285,196,INNCY,Inner area cycle surveys,533177,188073,Vartry Road,Haringey,Inner,51.57579868,-0.079555375,0,0,0,0,0,0,0,2,0,0,5,7,1,2,9,136,3,69,0,0,3,0,66,0,0,14,2,0,0,2,3,7,0,1,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,POINT (533177 188073),166.02183098591553
INNCY286,553,INNCY,Inner area cycle surveys,534668,185528,Downs Park Road,Hackney,Inner,51.55257492,-0.059026575,2,0,0,0,0,0,0,1,0,0,14,14,6,0,7,455,0,160,0,0,1,0,94,0,0,8,1,0,1,1,1,5,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,POINT (534668 185528),186.95312500000006
INNCY287,182,INNCY,Inner area cycle surveys,537464,179821,Mastmaker Road,Tower Hamlets,Inner,51.50061784,-0.020949534,2,1,9,2,1,1,4,23,0,0,64,38,11,5,79,170,4,114,0,6,2,3,58,0,0,20,8,0,1,4,1,20,1,0,2,0,1,0,0,0,4,0,7,0,0,0,0,0,0,0,POINT (537464 179821),224.54399999999998
INNCY288,86,INNCY,Inner area cycle surveys,537781,181169,Kerbey Street,Tower Hamlets,Inner,51.51265394,-0.015859284,0,0,1,1,0,3,2,6,0,0,38,37,7,6,72,185,6,181,0,1,0,0,92,0,0,36,3,0,1,4,3,21,1,1,2,0,1,3,0,0,3,0,7,1,0,0,0,0,0,0,POINT (537781 181169),197.33629032258054
INNCY289,198,INNCY,Inner area cycle surveys,530199,171993,Pendennis Road,Lambeth,Inner,51.43198851,-0.128435174,0,0,0,0,0,0,2,0,0,0,7,5,2,5,4,101,1,80,0,0,1,0,78,0,0,7,7,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,POINT (530199 171993),116.80079999999994
INNCY290,648,INNCY,Inner area cycle surveys,530502,177041,Aldebert Terrace,Lambeth,Inner,51.47728377,-0.122218249,0,0,3,0,0,0,1,10,0,0,28,35,5,12,18,261,6,136,0,1,12,0,76,0,0,29,3,0,0,2,2,3,2,0,3,1,1,1,0,0,6,0,7,0,0,0,0,0,0,0,POINT (530502 177041),214.59012345679008
INNCY291,258,INNCY,Inner area cycle surveys,530933,172268,Leigham Vale,Lambeth,Inner,51.43429088,-0.11778088,0,0,0,0,0,0,2,3,0,0,11,22,2,6,21,140,0,95,0,0,0,0,80,0,0,24,5,0,1,2,1,2,1,1,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,POINT (530933 172268),119.00073529411762
INNCY292,323,INNCY,Inner area cycle surveys,534763,176243,Brayards Road,Southwark,Inner,51.46911459,-0.061202917,0,2,0,0,0,0,1,2,0,0,17,9,2,7,12,158,0,76,1,1,1,0,64,0,0,9,3,1,0,1,0,3,1,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,POINT (534763 176243),147.41893939393935
INNCY293,86,INNCY,Inner area cycle surveys,537067,176009,Breakspears Road,Lewisham,Inner,51.46645894,-0.028143743,0,0,0,0,0,0,0,2,0,0,9,12,1,10,7,76,0,73,0,0,1,0,68,3,0,8,2,0,0,0,1,2,1,1,0,0,1,2,0,0,0,0,4,0,0,0,1,0,0,0,POINT (537067 176009),124.90819672131147
INNCY295,503,INNCY,Inner area cycle surveys,531775,177388,John Ruskin Street,Southwark,Inner,51.48010728,-0.103769002,1,0,4,0,0,1,6,8,0,0,34,27,6,12,23,247,1,129,0,2,6,0,84,0,0,31,3,0,1,3,0,3,2,3,2,0,0,4,0,0,4,0,1,1,0,0,0,0,0,0,POINT (531775 177388),187.3720238095238
INNCY296,181,INNCY,Inner area cycle surveys,531929,174815,Fawnbrake Avenue,Lambeth,Inner,51.45694896,-0.102512183,0,0,3,0,0,0,0,2,0,0,21,7,4,3,11,152,0,136,0,0,0,0,82,0,0,8,1,0,0,3,2,3,1,1,1,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,POINT (531929 174815),144.60280373831776
INNCY297,426,INNCY,Inner area cycle surveys,533105,176240,McNeil Road,Southwark,Inner,51.4694797,-0.085059914,0,1,5,0,0,1,2,4,0,0,6,12,2,6,8,209,0,88,0,1,1,0,62,0,0,12,2,0,0,4,0,1,2,0,0,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,POINT (533105 176240),162.85857142857142
INNCY298,599,INNCY,Inner area cycle surveys,533669,173836,Dulwich Park (Court Lane Gate),Southwark,Inner,51.44774342,-0.077852665,0,0,0,0,0,0,0,3,0,0,3,6,0,1,0,62,0,51,0,0,0,0,51,0,0,2,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (533669 173836),97.12205882352944
INNCY299,757,INNCY,Inner area cycle surveys,530956,174469,Leander Road,Lambeth,Inner,51.45406528,-0.116636574,0,0,2,0,0,0,1,6,0,0,26,20,6,4,26,265,2,105,0,2,0,0,67,0,0,22,3,0,0,2,3,4,1,0,0,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,POINT (530956 174469),163.30408163265298
INNCY300,527,INNCY,Inner area cycle surveys,537889,175564,Elmira Street,Lewisham,Inner,51.46226061,-0.016491061,0,0,0,0,0,0,2,5,0,0,13,13,3,6,22,94,0,111,0,2,0,0,86,1,0,15,4,0,0,4,2,3,2,1,1,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,POINT (537889 175564),111.07787610619472
INNCY301,573,INNCY,Inner area cycle surveys,534046,176655,Bellenden Road,Southwark,Inner,51.47298713,-0.071363153,0,3,0,0,0,0,1,1,0,0,17,12,2,4,12,185,0,69,1,1,2,0,56,0,0,9,3,1,0,0,0,3,1,0,0,0,0,13,0,0,1,0,2,0,0,1,0,0,0,0,POINT (534046 176655),173.58451612903224
INNCY302,802,INNCY,Inner area cycle surveys,530340,174665,Lambert Road,Lambeth,Inner,51.45596869,-0.125424942,0,0,1,0,0,0,2,9,0,0,22,21,6,10,28,277,1,75,0,2,0,0,53,0,0,24,4,0,0,1,1,2,1,1,0,0,1,1,0,0,1,0,2,0,0,0,0,0,0,0,POINT (530340 174665),162.61071428571427
INNCY303,421,INNCY,Inner area cycle surveys,534124,179234,Spa Road,Southwark,Inner,51.49614454,-0.069262074,0,0,2,0,0,0,1,9,0,0,41,21,9,18,15,182,1,142,0,1,0,0,72,0,0,23,8,0,0,4,1,0,0,0,0,0,0,3,0,0,3,0,2,0,0,0,0,0,0,0,POINT (534124 179234),203.41346153846155
INNCY304,2621,INNCY,Inner area cycle surveys,526282,176982,Lots Road,Kensington & Chelsea,Inner,51.47771041,-0.182972116,0,0,2,0,0,0,1,9,0,0,53,17,4,11,4,206,3,88,0,0,18,1,82,0,0,12,2,0,0,3,2,12,2,18,2,1,1,1,0,0,0,0,6,0,0,0,0,0,0,0,POINT (526282 176982),209.1281767955801
INNCY306,286,INNCY,Inner area cycle surveys,528068,176263,Culvert Road,Wandsworth,Inner,51.47084774,-0.157528872,0,0,0,0,1,0,3,21,0,0,53,30,10,9,28,87,0,59,0,3,2,0,55,0,0,30,0,0,0,1,2,4,1,5,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,POINT (528068 176263),184.90573248407642
INNCY307,812,INNCY,Inner area cycle surveys,524452,174765,Keswick Road,Wandsworth,Inner,51.45819113,-0.210089457,0,0,1,0,0,0,0,4,0,0,10,8,0,1,2,122,1,64,0,0,2,1,59,0,0,9,0,0,0,0,0,1,0,0,1,0,1,0,0,0,8,0,3,0,0,0,0,0,0,0,POINT (524452 174765),112.7618644067797
INNCY308,359,INNCY,Inner area cycle surveys,523242,173722,Telegraph Road (by Tibbet's Corner),Wandsworth,Inner,51.44908192,-0.227859631,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,11,0,62,0,0,1,0,61,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,POINT (523242 173722),119.98915662650599
INNCY310,831,INNCY,Inner area cycle surveys,524523,177971,Star Road,Hammersmith & Fulham,Inner,51.4869882,-0.207939337,0,0,4,1,0,0,1,6,0,1,24,23,4,10,13,348,6,60,0,0,1,0,54,0,0,15,4,0,0,0,3,3,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,POINT (524523 177971),211.75981735159817
INNCY312,882,INNCY,Inner area cycle surveys,527666,176725,Battersea Park (Sun Gate),Wandsworth,Inner,51.47509044,-0.163146709,0,0,0,0,0,0,1,10,0,0,27,19,2,8,17,90,0,43,0,0,1,1,42,0,0,18,2,0,0,2,1,3,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,POINT (527666 176725),198.78
INNCY313,741,INNCY,Inner area cycle surveys,524537,175824,Ranelagh Gardens,Hammersmith & Fulham,Inner,51.46768982,-0.20849398,0,0,0,0,0,0,1,9,0,0,14,20,1,8,1,219,1,65,0,0,3,2,55,0,0,12,2,0,0,0,0,2,0,1,1,0,4,1,0,0,0,0,1,0,0,1,0,0,0,0,POINT (524537 175824),151.58373983739835
INNCY314,287,INNCY,Inner area cycle surveys,523497,174913,Hazlewell Road,Wandsworth,Inner,51.45973018,-0.223776497,0,0,0,0,0,0,1,7,0,0,7,8,0,2,3,105,1,65,0,0,3,0,60,0,0,9,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,POINT (523497 174913),113.0834782608696
INNCY317,752,INNCY,Inner area cycle surveys,522311,173766,Danebury Avenue,Wandsworth,Inner,51.44967902,-0.241235307,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,21,0,43,0,0,0,0,37,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,POINT (522311 173766),119.19824561403509
INNCY318,522,INNCY,Inner area cycle surveys,527231,172979,Beechcroft Road,Wandsworth,Inner,51.44152326,-0.170753197,0,0,0,0,0,0,2,2,0,0,18,4,2,2,3,37,1,33,0,0,0,0,33,0,0,6,1,0,0,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,POINT (527231 172979),124.96122448979594
INNCY319,484,INNCY,Inner area cycle surveys,523497,178011,Winslow Road,Hammersmith & Fulham,Inner,51.48757246,-0.222694728,0,0,8,1,1,0,3,6,0,1,30,20,2,11,23,335,7,86,0,1,5,0,58,0,0,14,4,0,0,2,0,3,0,1,0,0,2,1,0,0,0,0,5,0,0,0,0,0,0,0,POINT (523497 178011),189.47222222222229
INNCY320,964,INNCY,Inner area cycle surveys,523896,175827,Embankment Putney,Wandsworth,Inner,51.46785735,-0.217716274,0,0,0,0,0,0,1,9,0,0,8,18,0,6,0,156,0,65,0,0,3,1,53,0,0,9,0,0,0,0,0,2,0,1,1,0,3,1,0,0,0,0,2,0,0,1,0,0,0,0,POINT (523896 175827),132.70825688073398
INNCY322,238,INNCY,Inner area cycle surveys,523853,173666,Princes Way,Wandsworth,Inner,51.44844546,-0.21909109,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,21,0,53,0,0,0,0,53,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,POINT (523853 173666),118.15212765957446
INNCY323,863,INNCY,Inner area cycle surveys,528245,185384,Grafton Road,Camden,Inner,51.55277604,-0.151667221,1,0,4,0,0,0,2,13,1,0,34,18,2,8,9,238,4,93,0,1,3,0,70,0,0,15,4,0,0,2,2,2,0,1,0,0,2,4,0,0,0,0,3,0,0,0,0,0,1,0,POINT (528245 185384),183.17577639751545
INNCY325,351,INNCY,Inner area cycle surveys,529482,184660,Sandall Road,Camden,Inner,51.54598746,-0.134101855,1,0,0,0,0,0,0,7,0,0,33,15,9,11,18,237,5,129,0,2,4,1,76,0,0,13,6,0,0,5,1,19,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,POINT (529482 184660),164.60124999999994
INNCY326,161,INNCY,Inner area cycle surveys,527349,185716,Parliament Hill,Camden,Inner,51.55596241,-0.164463307,0,0,0,0,0,0,0,2,0,0,15,12,0,4,3,101,3,41,0,1,2,0,41,0,0,5,2,0,0,1,0,1,0,1,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,POINT (527349 185716),160.7442748091603
INNCY328,137,INNCY,Inner area cycle surveys,524710,180369,Ladbroke Road,Kensington & Chelsea,Inner,51.50849798,-0.20440073,0,0,6,0,0,0,1,35,0,0,54,32,6,3,11,304,5,67,0,0,12,0,54,0,0,15,2,0,0,6,3,87,2,7,0,0,0,4,0,0,0,0,5,0,1,0,0,0,0,0,POINT (524710 180369),188.40777202072542
INNCY329,411,INNCY,Inner area cycle surveys,524076,179067,Blythe Road,Hammersmith & Fulham,Inner,51.49693623,-0.213989015,0,0,10,3,1,0,7,25,0,1,58,43,4,10,27,416,9,107,0,2,4,0,76,0,0,21,3,0,0,5,0,4,5,3,1,0,2,3,0,0,0,0,8,0,1,0,0,0,0,0,POINT (524076 179067),216.15303867403304
INNCY330,969,INNCY,Inner area cycle surveys,525980,178610,Harrington Gardens,Kensington & Chelsea,Inner,51.49240849,-0.186738185,0,0,6,0,0,0,1,43,0,0,126,57,9,8,31,325,8,84,0,1,9,0,68,0,0,24,2,0,0,11,3,13,4,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,POINT (525980 178610),207.97445887445883
INNCY331,275,INNCY,Inner area cycle surveys,524526,178827,Avonmore Road,Hammersmith & Fulham,Inner,51.49468048,-0.20759446,0,0,6,1,0,0,1,14,0,1,51,28,1,4,9,348,3,59,0,0,1,0,44,0,0,11,1,0,0,1,0,2,5,1,0,0,1,3,0,0,0,0,2,0,1,0,0,0,0,0,POINT (524526 178827),229.15073891625607
INNCY332,906,INNCY,Inner area cycle surveys,526780,178255,Old Church Street,Kensington & Chelsea,Inner,51.48903949,-0.175348391,0,0,4,0,0,0,0,44,0,0,134,57,15,10,23,320,4,110,0,1,20,1,86,0,0,12,3,0,0,13,4,113,2,19,2,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,POINT (526780 178255),315.12028301886795
INNCY333,175,INNCY,Inner area cycle surveys,527542,185257,Lawn Road,Camden,Inner,51.55179393,-0.161847237,0,0,0,0,0,0,1,3,0,0,18,11,0,5,6,148,1,62,0,1,2,0,62,0,0,9,3,0,0,1,0,2,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,POINT (527542 185257),192.44197530864204
INNCY334,158,INNCY,Inner area cycle surveys,526396,180984,Devonshire Terrace,Westminster,Inner,51.51365069,-0.179899371,0,0,6,2,0,0,4,33,2,0,114,63,9,7,32,214,8,99,0,2,8,0,62,0,0,34,7,1,0,4,0,6,2,1,1,0,1,2,0,0,2,0,9,1,0,1,1,0,0,0,POINT (526396 180984),256.8812080536914
INNCY335,389,INNCY,Inner area cycle surveys,528697,186635,Chester Road,Camden,Inner,51.56391552,-0.14469406,0,0,1,0,0,0,3,8,1,0,21,15,1,6,9,149,3,123,0,0,0,0,74,0,0,12,4,0,0,4,1,2,1,1,1,0,1,3,0,0,0,0,2,1,0,0,0,0,0,0,POINT (528697 186635),139.26909090909086
INNCY338,53,INNCY,Inner area cycle surveys,537302,182177,Spanby Road,Tower Hamlets,Inner,51.52182841,-0.022365292,1,0,1,0,0,0,2,3,0,0,1,13,0,2,16,111,3,159,0,2,1,0,79,0,0,21,1,0,0,2,1,1,0,1,0,0,0,3,0,0,1,0,2,0,0,0,0,0,0,0,POINT (537302 182177),215.11458333333337
INNCY339,1417,INNCY,Inner area cycle surveys,534124,185836,Downs Road,Hackney,Inner,51.55547215,-0.066750725,0,0,0,0,0,0,0,4,0,0,25,26,13,4,16,506,0,134,0,2,1,0,89,0,0,21,7,0,0,5,3,11,2,5,1,0,1,1,0,0,1,0,2,0,0,0,0,0,0,0,POINT (534124 185836),191.70231213872836
INNCY340,350,INNCY,Inner area cycle surveys,534122,188218,Craven Park Road,Haringey,Inner,51.57687785,-0.065871363,0,0,0,0,0,0,0,1,0,0,2,6,1,2,6,86,5,55,0,0,1,0,54,0,0,12,2,0,0,2,2,3,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,POINT (534122 188218),155.18750000000003
INNCY341,2559,INNCY,Inner area cycle surveys,531760,183622,St. Peter's Street,Islington,Inner,51.53613273,-0.101657713,0,2,1,0,0,0,1,6,0,0,89,40,15,25,35,291,1,152,0,2,2,0,91,0,0,24,7,0,0,8,2,41,2,17,1,0,1,2,0,0,0,0,4,0,0,0,0,0,0,0,POINT (531760 183622),184.23874345549746
INNCY342,191,INNCY,Inner area cycle surveys,535160,182442,Malcolm Road,Tower Hamlets,Inner,51.52472594,-0.053118512,1,0,1,0,0,0,0,3,0,0,23,27,6,10,23,202,7,129,0,0,1,0,65,0,0,32,1,0,0,2,2,5,1,0,0,0,2,2,0,0,2,0,2,0,0,0,0,0,0,0,POINT (535160 182442),219.44597701149425
INNCY343,417,INNCY,Inner area cycle surveys,529725,186716,Fairbridge Road,Islington,Inner,51.56440812,-0.129841794,0,0,1,0,0,0,2,3,0,0,16,15,0,7,15,243,4,128,0,1,0,0,76,0,0,19,4,0,0,3,1,2,2,1,2,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,POINT (529725 186716),165.10989010989005
INNCY344,342,INNCY,Inner area cycle surveys,535882,185650,Glyn Road,Hackney,Inner,51.55338041,-0.041480461,0,0,1,0,0,0,0,3,0,0,7,6,2,0,9,237,0,122,0,0,1,0,77,0,0,5,1,0,0,0,0,2,0,0,0,1,0,0,0,0,2,0,1,1,0,0,0,0,0,0,POINT (535882 185650),195.73220338983046
