LocationID,Count,ProgID,SurveyDescription,Easting,Northing,Location,Borough,Functional cycling area,Latitude,Longitude,office_government_count,office_association_count,office_company_count,office_consulting_count,office_financial_count,office_coworking_count,office_lawyer_count,office_estate_agent_count,office_insurance_count,office_telecommunication_count,amenity_restaurant_count,amenity_cafe_count,amenity_bar_count,amenity_pub_count,amenity_fast_food_count,amenity_bicycle_parking_count,railway_subway_entrance_count,public_transport_platform_count,amenity_bus_station_count,amenity_taxi_count,amenity_parking_count,amenity_ferry_terminal_count,highway_bus_stop_count,amenity_parking_space_count,railway_tram_stop_count,shop_convenience_count,shop_supermarket_count,shop_mall_count,shop_department_store_count,shop_bakery_count,shop_butcher_count,shop_clothes_count,shop_hardware_count,shop_furniture_count,shop_electronics_count,leisure_park_count,leisure_sports_centre_count,leisure_playground_count,leisure_stadium_count,leisure_swimming_pool_count,leisure_pitch_count,leisure_track_count,leisure_fitness_centre_count,leisure_garden_count,leisure_nature_reserve_count,building_residential_count,building_house_count,building_detached_count,building_apartments_count,building_bungalow_count
CSHCY070,7604,CSHCY,Cycle Superhighway cycle surveys,530878,177098,Clapham Road Oval,Lambeth,Inner,51.47770922,-0.11678605,0,0,3,0,0,0,3,8,0,0,28,30,5,11,20,262,3,150,0,0,12,0,87,0,0,30,3,0,0,2,2,1,2,0,2,1,1,1,0,0,4,0,3,2,0,0,0,0,0,0
CSHCY071,12825,CSHCY,Cycle Superhighway cycle surveys,531259,177740,Kennington Park Road,Lambeth,Inner,51.48339043,-0.111064592,0,0,6,0,0,0,4,16,0,0,35,29,11,14,18,290,5,157,0,0,17,0,90,1,0,30,2,0,0,2,0,0,1,0,2,1,2,1,0,0,6,0,3,2,0,0,0,0,0,0
CSHCY072,7514,CSHCY,Cycle Superhighway cycle surveys,531837,178703,Newington Butts,Southwark,Inner,51.49191017,-0.102386144,2,0,3,0,0,0,3,15,0,0,48,29,3,25,41,323,5,176,0,1,11,0,101,0,0,34,5,0,1,3,1,8,4,2,1,4,1,6,0,0,5,0,7,0,0,0,0,1,0,0
CSHCY078,2399,CSHCY,Cycle Superhighway cycle surveys,526015,175129,Old York Road,Wandsworth,Inner,51.46111697,-0.187474833,0,0,1,0,0,0,1,6,0,0,18,14,2,3,12,166,0,85,0,1,1,2,71,0,0,16,2,0,1,1,1,8,0,6,1,0,9,0,0,0,0,0,8,0,0,0,1,0,0,0
CSHCY079,2289,CSHCY,Cycle Superhighway cycle surveys,526577,175711,York Road,Wandsworth,Inner,51.46622212,-0.17918136,0,0,2,0,0,0,3,5,0,0,23,39,3,8,26,164,3,97,0,3,2,2,84,0,0,25,2,0,2,2,2,6,1,11,1,0,12,1,0,0,0,0,1,0,0,0,0,0,1,0
CSHCY080,1789,CSHCY,Cycle Superhighway cycle surveys,527487,176384,Battersea Park Road (Latchmere),Wandsworth,Inner,51.47206623,-0.165845605,0,0,1,0,0,0,2,21,0,0,39,42,10,9,26,112,2,68,0,3,2,1,58,0,0,27,3,0,0,2,2,7,1,5,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0
CSHCY081,1469,CSHCY,Cycle Superhighway cycle surveys,528263,176685,Battersea Park Road (Battersea),Wandsworth,Inner,51.47459606,-0.154569882,0,0,0,0,1,0,2,8,0,0,32,22,3,9,15,75,0,49,0,1,1,0,49,0,0,19,3,0,0,0,1,4,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CSHCY082,6518,CSHCY,Cycle Superhighway cycle surveys,528551,177888,Chelsea Bridge,Westminster,Inner,51.48534188,-0.149987947,5,0,6,0,1,0,0,10,0,0,34,23,3,11,14,178,1,112,3,3,10,1,75,0,0,17,5,0,0,2,1,34,1,2,0,0,2,0,0,0,1,0,3,1,0,0,0,0,0,0
CSHCY083,8385,CSHCY,Cycle Superhighway cycle surveys,529413,177894,Grosvenor Road,Westminster,Inner,51.48519939,-0.137578173,0,0,1,0,1,0,1,7,0,0,31,12,2,11,9,209,9,109,0,4,6,2,66,0,0,23,7,0,0,3,1,6,2,1,0,0,4,2,0,0,0,0,6,2,0,0,0,0,0,0
CSHCY088,435,CSHCY,Cycle Superhighway cycle surveys,525764,185300,Finchley Road (West Hampstead),Camden,Inner,51.55257911,-0.187462186,0,0,0,0,0,0,0,5,0,0,23,17,0,5,9,78,4,60,0,0,2,0,60,0,0,7,7,0,1,2,0,1,1,2,0,0,1,4,0,0,0,0,5,0,0,0,0,0,0,0
CSHCY089,1034,CSHCY,Cycle Superhighway cycle surveys,526349,184641,Finchley Road station,Camden,Inner,51.5465262,-0.179265591,0,0,1,0,0,0,0,9,0,0,30,18,1,2,9,90,6,69,0,0,5,0,69,0,0,16,7,0,1,1,0,2,1,5,1,0,2,0,0,1,0,0,6,0,0,0,0,0,0,0
CSHCY090,853,CSHCY,Cycle Superhighway cycle surveys,526729,184207,Swiss Cottage,Camden,Inner,51.54254079,-0.173944604,0,0,1,0,0,0,0,17,0,0,32,17,1,4,9,94,6,62,0,0,14,0,62,0,0,18,5,0,0,1,0,3,1,5,1,0,2,0,0,1,0,0,5,0,0,0,0,0,0,0
CSHCY091,613,CSHCY,Cycle Superhighway cycle surveys,526929,183873,Avenue Road,Camden,Inner,51.53949429,-0.171182493,0,0,1,0,0,0,0,21,0,0,31,23,1,4,6,113,5,59,0,0,19,0,59,0,0,17,4,0,0,0,1,23,1,4,1,0,1,1,0,1,0,0,6,0,0,0,0,0,0,0
CSHCY092,3434,CSHCY,Cycle Superhighway cycle surveys,527588,182585,Outer Circle (west),Westminster,Inner,51.52777088,-0.162151771,4,0,2,2,0,0,2,36,0,0,51,43,0,9,32,159,6,78,0,0,39,0,54,0,0,26,3,1,0,3,5,28,5,0,1,1,1,4,0,0,1,0,4,0,0,0,0,0,0,0
CSHCY093,1060,CSHCY,Cycle Superhighway cycle surveys,528563,182215,Park Square West,Westminster,Inner,51.52422487,-0.148239458,4,0,19,2,0,3,3,30,0,0,106,60,12,13,43,351,11,122,0,2,17,0,64,0,0,17,5,0,0,8,1,80,4,16,0,1,1,3,0,0,0,0,12,0,0,0,0,0,0,0
CSHCY094,2776,CSHCY,Cycle Superhighway cycle surveys,528755,182256,Park Square East,Camden,Inner,51.52454963,-0.145458489,3,1,17,2,0,3,3,23,0,0,111,71,17,14,55,391,17,122,0,3,14,0,61,0,0,18,6,0,0,6,1,84,3,16,0,1,1,4,0,0,0,0,11,0,0,0,0,0,0,0
CSHCY096,5228,CSHCY,Cycle Superhighway cycle surveys,528376,182227,Outer Circle (south),Westminster,Inner,51.52437521,-0.150929064,4,0,15,1,0,2,4,37,0,0,93,55,10,14,40,299,10,112,0,1,27,0,60,0,0,16,5,0,0,8,1,78,4,15,0,1,1,3,0,0,0,0,9,0,0,0,0,0,0,0
CSHCY097,5336,CSHCY,Cycle Superhighway cycle surveys,527983,182176,Cornwall Terrace,Westminster,Inner,51.524006,-0.156609277,4,0,6,2,0,0,3,48,0,0,91,46,4,10,38,225,9,104,0,1,37,0,60,0,0,16,2,0,1,8,3,77,5,6,2,1,0,1,0,0,1,0,6,0,0,0,0,0,0,0
CSHCY098,633,CSHCY,Cycle Superhighway cycle surveys,521446,180893,Western Avenue (Savoy Circus),Ealing,Inner,51.51391754,-0.251228695,0,0,0,0,0,0,0,1,0,0,10,3,0,0,4,58,0,62,0,0,0,0,60,0,0,8,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
CSHCY099,376,CSHCY,Cycle Superhighway cycle surveys,522148,180960,Westway (White City),Hammersmith & Fulham,Inner,51.5143685,-0.241094059,0,0,1,0,0,0,1,2,0,0,9,13,1,2,12,130,0,59,0,0,0,0,58,0,0,11,3,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
CSHCY100,4,CSHCY,Cycle Superhighway cycle surveys,525949,181515,Westway (raised section),Westminster,Inner,51.51852248,-0.186148049,0,0,7,1,0,0,4,38,2,0,121,73,12,8,43,259,8,112,0,2,12,0,77,0,0,45,9,2,0,5,1,24,2,4,1,0,2,2,0,0,3,0,9,0,0,1,0,0,0,0
CSHCY101,659,CSHCY,Cycle Superhighway cycle surveys,526366,181271,Westbourne Terrace,Westminster,Inner,51.51623663,-0.180228677,0,0,6,2,0,0,5,39,2,0,133,71,9,9,39,245,11,124,0,3,21,0,76,0,0,49,8,2,1,5,2,7,3,2,2,0,2,2,0,0,3,0,8,0,0,1,1,0,0,0
CSHCY102,1597,CSHCY,Cycle Superhighway cycle surveys,526820,180796,Bayswater Road (Lancaster Gate),Westminster,Inner,51.51186623,-0.173860004,1,0,3,2,0,0,4,33,1,0,98,57,8,7,32,185,8,97,0,3,11,0,56,0,0,29,5,1,1,6,0,10,3,1,0,0,1,1,0,0,1,0,4,2,0,0,1,0,0,0
CSHCY103,4291,CSHCY,Cycle Superhighway cycle surveys,526920,180696,West Carriage Drive (south of Victoria Gate),Westminster,Inner,51.51094511,-0.172455712,1,0,2,2,0,0,3,31,0,0,65,48,4,6,22,164,8,82,0,3,10,0,47,0,0,25,4,0,1,6,0,10,3,1,0,0,0,0,0,0,2,0,1,3,0,0,1,0,0,0
CSHCY104,6773,CSHCY,Cycle Superhighway cycle surveys,528285,179958,Serpentine Road,Westminster,Inner,51.5040049,-0.153065001,2,0,27,0,0,1,1,13,0,0,101,33,15,6,17,140,18,122,0,1,13,0,63,0,0,11,1,0,1,1,0,74,1,2,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
CSHCY105,4408,CSHCY,Cycle Superhighway cycle surveys,527381,180844,The Ring (North Carriage Drive),Westminster,Inner,51.51217152,-0.165762863,1,0,12,3,0,0,4,47,0,0,93,51,6,9,24,194,11,125,0,2,21,0,64,0,0,23,5,0,1,7,1,21,5,6,2,0,0,0,0,0,2,0,5,3,0,0,1,0,0,0
CSHCY106,4371,CSHCY,Cycle Superhighway cycle surveys,526897,180121,West Carriage Drive,Westminster,Inner,51.50578282,-0.172993689,1,0,1,0,0,0,1,13,0,0,37,28,2,5,5,105,6,60,0,1,6,0,44,0,0,16,0,0,0,2,0,22,0,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0
CSHCY107,1938,CSHCY,Cycle Superhighway cycle surveys,527827,179798,South Carriage Drive,Westminster,Inner,51.50267068,-0.159718116,1,0,6,0,0,0,0,13,0,0,76,32,4,4,6,125,12,88,0,0,10,0,46,0,0,8,0,0,1,2,1,76,1,1,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0
CSHCY108,6601,CSHCY,Cycle Superhighway cycle surveys,528381,179809,Aspley Way (at Hyde Park Corner),Westminster,Inner,51.50264409,-0.151736789,1,0,15,0,0,1,1,15,0,0,115,50,17,12,30,161,23,142,0,2,12,0,76,0,0,11,2,0,2,3,0,78,1,2,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0
CSHCY128,1493,CSHCY,Cycle Superhighway cycle surveys,530506,182825,Grays Inn Road,Camden,Inner,51.52926146,-0.120022661,0,0,14,0,1,1,4,6,0,0,109,128,19,37,54,477,20,210,0,6,12,0,116,2,0,39,4,0,1,4,3,52,1,3,1,1,1,1,0,0,0,0,8,0,0,0,0,0,0,0
CSHCY129,1381,CSHCY,Cycle Superhighway cycle surveys,530328,183265,York Way,Camden,Inner,51.53325663,-0.122424536,0,0,10,0,1,0,3,5,0,0,73,93,15,25,46,333,18,153,0,4,7,0,88,2,0,33,2,0,1,3,2,40,1,1,1,1,0,1,0,0,0,0,4,0,0,0,0,0,0,0
INNCY001,1409,INNCY,Inner area cycle surveys,536005,183225,Grove Road,Tower Hamlets,Inner,51.53155943,-0.040643763,1,0,0,0,0,0,1,7,0,0,10,24,1,5,10,168,1,115,0,1,1,0,57,0,0,21,1,0,0,1,1,2,0,1,1,0,1,0,0,1,2,0,3,0,0,0,0,0,0,0
INNCY002,2062,INNCY,Inner area cycle surveys,535642,186677,Lea Bridge Road,Waltham Forest,Inner,51.56266688,-0.044544143,0,0,0,0,0,0,0,0,1,0,1,6,1,0,1,100,0,54,0,0,0,0,46,0,0,5,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
INNCY003,1209,INNCY,Inner area cycle surveys,536945,181263,Burdett Road (south of Limehouse Cut),Tower Hamlets,Inner,51.5137017,-0.027862524,1,0,3,0,0,0,0,10,1,0,12,18,2,2,20,150,10,135,0,0,4,1,68,0,0,25,1,0,0,0,4,2,0,1,0,0,1,3,0,0,4,0,2,1,0,0,0,0,0,0
INNCY004,2984,INNCY,Inner area cycle surveys,531355,186695,Seven Sisters Road (Finsbury Park),Islington,Inner,51.56384246,-0.106347233,0,0,1,0,0,1,1,8,1,0,52,50,4,9,47,275,3,97,0,4,1,0,52,0,0,35,3,0,0,5,9,20,6,7,2,0,1,5,0,0,0,0,2,0,0,0,0,0,1,0
INNCY005,1202,INNCY,Inner area cycle surveys,532770,188001,Seven Sisters Road,Haringey,Inner,51.57524758,-0.085452331,0,0,0,0,0,0,2,5,0,0,10,11,1,5,15,138,7,89,0,1,2,0,73,0,0,16,1,0,0,4,3,8,0,2,0,0,0,3,0,0,1,0,2,0,0,0,0,0,0,0
INNCY006,872,INNCY,Inner area cycle surveys,530080,187472,Hornsey Rise,Islington,Inner,51.57112025,-0.124443554,0,0,1,0,0,0,3,7,1,0,25,17,0,8,20,176,6,123,0,3,0,0,68,0,0,22,6,0,0,3,1,4,2,2,2,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0
INNCY007,872,INNCY,Inner area cycle surveys,530305,183747,York Way,Islington,Inner,51.53759346,-0.122577717,0,0,8,0,1,0,2,3,0,0,60,71,14,18,35,259,14,117,0,4,4,0,72,1,0,27,3,0,1,3,2,40,1,2,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0
INNCY008,1440,INNCY,Inner area cycle surveys,535195,184188,Well Street,Hackney,Inner,51.5404075,-0.051944584,3,0,13,0,0,1,0,0,0,0,25,25,8,0,7,443,0,150,0,0,1,0,82,0,0,10,1,0,1,8,2,5,1,0,0,0,2,0,0,0,3,0,8,0,0,0,0,0,0,0
INNCY009,2077,INNCY,Inner area cycle surveys,534598,183233,Hackney Road,Tower Hamlets,Inner,51.53196818,-0.060912507,1,0,13,0,0,1,0,1,0,0,32,41,10,5,18,352,4,118,0,0,0,0,67,0,0,30,2,0,0,8,3,10,1,1,0,0,2,1,0,0,5,0,3,0,0,0,0,0,0,0
INNCY010,4865,INNCY,Inner area cycle surveys,533698,180337,Tower Bridge,Tower Hamlets,Inner,51.50615734,-0.074977463,2,0,18,1,0,1,5,11,1,0,143,88,51,49,70,243,15,162,0,4,5,3,82,0,0,26,8,0,4,9,1,19,0,0,0,0,4,3,0,0,1,0,12,0,0,0,0,0,0,0
INNCY011,1377,INNCY,Inner area cycle surveys,537205,179057,Westferry Road,Tower Hamlets,Inner,51.49381532,-0.024975368,1,1,2,1,0,0,1,19,0,0,16,14,1,1,31,96,0,99,0,0,1,2,50,0,0,14,3,0,0,1,1,0,0,0,0,0,1,2,0,0,2,0,7,0,0,0,0,0,0,0
INNCY012,882,INNCY,Inner area cycle surveys,531403,174615,Dulwich Road,Lambeth,Inner,51.45527386,-0.110152798,0,0,3,0,0,0,0,1,0,0,24,16,5,5,18,220,2,134,0,0,0,0,79,0,0,10,2,0,0,4,2,5,1,0,1,0,1,1,0,0,0,0,2,3,0,0,0,0,0,0
INNCY013,2099,INNCY,Inner area cycle surveys,535247,177293,Old Kent Road (New Cross Gate),Lewisham,Inner,51.47843485,-0.053837512,0,0,5,0,0,0,3,3,0,0,3,5,0,4,4,88,0,66,0,0,2,0,50,0,0,9,0,0,0,0,0,2,2,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0
INNCY015,1481,INNCY,Inner area cycle surveys,530230,172490,Streatham High Road,Lambeth,Inner,51.43644782,-0.127806889,0,0,0,0,0,0,1,0,0,0,7,6,2,5,4,101,0,76,0,0,0,0,69,0,0,9,4,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
INNCY016,2094,INNCY,Inner area cycle surveys,530770,174614,Brixton Hill,Lambeth,Inner,51.4554113,-0.119258428,0,0,2,0,0,0,1,6,0,0,32,26,7,5,28,297,2,103,0,2,1,0,68,0,0,23,3,0,0,2,3,4,1,1,0,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0
INNCY017,2851,INNCY,Inner area cycle surveys,531193,176322,Brixton Road,Lambeth,Inner,51.47066271,-0.112540657,0,0,2,0,0,0,3,1,0,0,32,25,7,8,31,239,2,126,0,0,2,0,77,0,0,33,3,0,0,2,3,3,5,1,2,1,0,2,0,0,3,0,4,1,0,0,0,0,0,0
INNCY018,1841,INNCY,Inner area cycle surveys,530831,175941,Stockwell Road,Lambeth,Inner,51.46732253,-0.117890429,0,0,2,0,0,0,4,6,0,0,35,28,11,13,34,269,4,141,0,1,1,0,87,0,0,28,2,0,0,3,2,5,5,0,2,1,0,0,0,0,4,0,4,0,0,0,0,0,0,0
INNCY019,2518,INNCY,Inner area cycle surveys,530435,176986,South Lambeth Road,Lambeth,Inner,51.47680494,-0.123202752,0,0,2,0,0,0,1,10,0,0,25,34,4,13,20,262,4,131,0,1,12,0,73,0,0,31,3,0,0,2,2,3,3,0,3,1,1,1,0,0,4,0,6,0,0,0,0,0,0,0
INNCY020,2626,INNCY,Inner area cycle surveys,534437,175953,Peckham Rye,Southwark,Inner,51.46658601,-0.066003676,0,2,0,0,0,0,1,2,0,0,17,10,2,6,10,182,0,84,1,1,1,0,71,0,0,8,3,1,0,1,0,3,1,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0
INNCY021,668,INNCY,Inner area cycle surveys,531450,178461,Kennigton Lane,Lambeth,Inner,51.48982544,-0.108047332,1,0,5,0,0,0,3,19,0,0,46,32,4,25,38,330,6,186,0,1,15,0,104,1,0,29,5,0,1,4,0,8,4,1,1,1,1,6,0,0,5,0,7,2,0,0,0,1,0,0
INNCY022,3954,INNCY,Inner area cycle surveys,532248,179002,New Kent Road,Southwark,Inner,51.49450124,-0.096357594,3,0,5,2,0,0,2,4,0,0,43,44,3,24,52,354,6,176,0,1,8,0,101,0,0,44,6,0,1,3,2,7,2,3,1,3,0,2,0,0,6,0,8,0,0,0,0,0,0,0
INNCY023,536,INNCY,Inner area cycle surveys,535073,178558,Rotherhithe New Road,Southwark,Inner,51.48984407,-0.055858117,0,0,8,0,0,0,4,6,0,0,7,8,2,7,6,84,3,102,0,1,0,0,62,0,0,6,1,0,0,2,0,5,2,0,0,0,0,2,0,1,3,0,2,0,0,0,0,0,0,0
INNCY024,1850,INNCY,Inner area cycle surveys,532063,174182,Norwood Road,Southwark,Inner,51.45122923,-0.100820743,0,0,0,0,0,0,0,2,0,0,7,4,1,1,5,105,0,102,0,0,0,0,59,0,0,6,1,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
INNCY025,501,INNCY,Inner area cycle surveys,534755,173071,London Road,Lewisham,Inner,51.44061167,-0.062525357,0,0,0,0,0,0,0,0,0,0,1,2,1,2,2,26,0,63,0,0,0,0,63,0,0,2,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
INNCY026,2002,INNCY,Inner area cycle surveys,533969,178110,Old Kent Road,Southwark,Inner,51.48608057,-0.071919786,0,0,0,0,0,0,1,0,0,0,4,2,0,3,4,115,0,87,0,1,1,0,63,0,0,6,1,0,0,1,0,1,1,0,0,0,0,5,0,0,4,0,1,0,0,0,0,0,0,0
INNCY027,595,INNCY,Inner area cycle surveys,523536,171974,Parkside High Street,Merton,Inner,51.43330824,-0.22424039,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,3,0,22,0,1,0,0,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INNCY028,1408,INNCY,Inner area cycle surveys,523111,175298,Upper Richmond Road,Wandsworth,Inner,51.46327427,-0.229195798,0,0,0,0,0,0,1,6,0,0,5,5,0,1,2,82,0,54,0,0,3,0,50,0,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
INNCY029,1875,INNCY,Inner area cycle surveys,525948,175605,Wandsworth Bridge,Hammersmith & Fulham,Inner,51.46540969,-0.188269332,0,0,2,0,0,0,1,5,0,0,16,9,1,3,5,173,0,71,0,0,1,2,63,0,0,16,0,0,0,1,0,1,1,13,1,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0
INNCY030,5089,INNCY,Inner area cycle surveys,524261,175780,Putney Bridge,Hammersmith & Fulham,Inner,51.467355,-0.212480787,0,0,0,0,0,0,1,9,0,0,13,18,1,8,1,174,1,65,0,0,3,1,55,0,0,11,1,0,0,0,0,2,0,1,1,0,3,1,0,0,0,0,2,0,0,1,0,0,0,0
INNCY031,1397,INNCY,Inner area cycle surveys,523973,177538,Lillie Road,Hammersmith & Fulham,Inner,51.4832175,-0.216008496,0,0,0,0,0,0,0,4,0,0,12,11,0,9,5,290,1,37,0,0,1,0,37,0,0,12,4,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
INNCY032,2250,INNCY,Inner area cycle surveys,529186,177288,Battersea Park Road,Wandsworth,Inner,51.47980527,-0.14106706,0,1,1,0,2,0,1,6,0,0,23,25,1,10,19,139,2,67,0,4,4,1,56,0,0,20,6,0,0,2,2,5,2,1,1,0,4,1,0,0,0,0,4,2,0,0,0,0,0,0
INNCY033,2413,INNCY,Inner area cycle surveys,527090,177225,Battersea Bridge Road,Wandsworth,Inner,51.47971346,-0.171256186,0,0,0,0,0,0,0,14,0,0,66,24,7,9,5,189,0,58,0,0,21,2,54,0,0,13,3,0,0,6,3,29,1,13,3,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0
INNCY034,1888,INNCY,Inner area cycle surveys,527453,177343,Albert Bridge Road,Wandsworth,Inner,51.48069231,-0.165989209,0,0,0,0,0,0,0,14,0,0,55,13,3,10,4,146,0,51,0,0,13,1,47,0,0,9,4,0,0,2,2,40,0,7,3,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0
INNCY035,1984,INNCY,Inner area cycle surveys,528627,175500,Cedars Road,Lambeth,Inner,51.46386412,-0.149762558,0,0,0,0,1,0,1,15,0,0,55,25,13,17,21,116,3,70,0,1,1,0,63,0,0,19,0,0,0,0,1,3,0,2,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0
INNCY036,489,INNCY,Inner area cycle surveys,522607,173118,Kingston Road,Wandsworth,Inner,51.4437913,-0.237202081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,32,0,0,0,0,30,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INNCY037,553,INNCY,Inner area cycle surveys,524287,174215,West Hill,Wandsworth,Inner,51.45328442,-0.212656223,0,0,0,0,0,0,0,3,0,0,4,5,0,0,1,64,1,62,0,0,1,0,62,0,0,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,1,0,0,0,0,0,0,0
INNCY038,1032,INNCY,Inner area cycle surveys,523823,174512,Putney Hill,Wandsworth,Inner,51.45605518,-0.219226755,0,0,0,0,0,0,0,4,0,0,7,8,0,1,3,82,1,63,0,0,3,0,61,0,0,12,0,0,0,0,0,1,0,0,1,0,1,0,0,0,8,0,2,0,0,1,0,0,0,0
INNCY039,667,INNCY,Inner area cycle surveys,525784,169914,Morden Road,Merton,Inner,51.41430069,-0.192649067,0,0,1,0,0,0,2,3,0,0,12,11,0,8,4,90,1,46,0,1,0,0,46,0,2,9,1,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0
INNCY040,314,INNCY,Inner area cycle surveys,525517,172111,Durnsford Road,Merton,Inner,51.43410451,-0.195708914,0,0,0,0,0,0,1,3,0,0,9,11,2,4,12,69,1,30,0,1,1,0,30,0,0,7,1,0,0,3,0,0,1,3,0,0,1,2,0,0,0,0,3,1,0,1,0,0,0,0
INNCY041,1642,INNCY,Inner area cycle surveys,527237,175764,Falcon Road,Wandsworth,Inner,51.46655056,-0.169666102,0,0,1,0,0,0,3,21,0,0,63,47,23,14,34,124,3,90,0,4,2,1,76,0,0,28,2,0,2,5,3,14,2,8,3,0,8,0,0,0,0,0,1,0,0,0,0,0,1,0
INNCY042,3676,INNCY,Inner area cycle surveys,526015,177204,King's Road,Hammersmith & Fulham,Inner,51.47976501,-0.186735633,0,0,1,0,0,0,1,11,0,0,55,28,8,12,8,240,3,84,0,1,18,1,78,0,0,13,1,0,0,3,3,13,2,21,3,1,1,1,0,0,0,0,8,1,0,0,0,0,0,0
INNCY043,5143,INNCY,Inner area cycle surveys,528118,177811,Chelsea Embankment,Kensington & Chelsea,Inner,51.48474806,-0.156248488,0,0,2,0,0,0,0,17,0,0,41,16,1,6,8,156,0,75,1,3,11,2,50,0,0,7,6,0,1,5,1,79,0,4,0,0,1,0,0,0,1,0,4,0,0,0,0,0,0,0
INNCY044,1331,INNCY,Inner area cycle surveys,528264,175206,Clapham Common (north side),Wandsworth,Inner,51.46130428,-0.155091704,0,0,0,0,1,0,2,22,0,0,69,29,22,14,22,95,1,79,0,2,1,0,71,0,0,17,3,0,2,3,1,17,2,5,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
INNCY045,1951,INNCY,Inner area cycle surveys,525713,177238,Fulham Road,Hammersmith & Fulham,Inner,51.4801377,-0.191070105,0,0,1,0,0,0,2,7,0,0,46,31,6,14,11,287,8,88,0,1,13,0,83,0,0,19,2,0,0,3,6,9,1,21,3,1,2,1,0,0,0,0,6,1,0,0,0,0,0,0
INNCY046,643,INNCY,Inner area cycle surveys,525358,174311,Buckhold Road,Wandsworth,Inner,51.45391129,-0.197216607,0,0,1,0,0,0,1,5,0,0,15,13,1,1,13,147,0,65,0,1,0,0,52,0,0,9,2,0,1,1,0,7,0,0,1,0,4,0,0,0,8,0,7,0,0,0,1,0,0,0
INNCY047,597,INNCY,Inner area cycle surveys,522577,182268,Scrubs Lane,Hammersmith & Fulham,Inner,51.52603088,-0.234460263,0,0,3,0,0,0,0,2,0,0,6,7,0,0,12,53,2,39,0,0,0,0,30,0,0,12,0,0,0,1,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
INNCY048,2195,INNCY,Inner area cycle surveys,520631,180048,The Vale,Ealing,Inner,51.5064977,-0.26325669,0,0,0,0,0,0,3,9,0,0,26,23,0,12,22,147,0,51,0,1,0,0,50,0,0,23,4,0,0,2,1,0,2,0,0,0,0,1,0,0,1,0,1,0,0,0,6,0,3,0
INNCY049,1095,INNCY,Inner area cycle surveys,523160,179647,Goldhawk Road,Hammersmith & Fulham,Inner,51.50234889,-0.226975551,1,2,9,3,2,0,8,25,0,0,95,40,4,8,44,372,7,85,0,3,8,0,75,0,0,21,6,0,1,11,5,72,5,6,4,0,1,1,0,0,0,0,8,0,0,0,0,0,3,0
INNCY050,713,INNCY,Inner area cycle surveys,523385,178939,Shepherd's Bush Road,Hammersmith & Fulham,Inner,51.49593697,-0.223982918,0,1,13,4,2,0,8,30,0,1,80,42,4,16,34,436,11,106,0,2,5,0,73,0,0,19,4,0,0,5,2,5,5,4,1,0,2,2,0,0,0,0,11,0,0,0,0,0,3,0
INNCY051,1243,INNCY,Inner area cycle surveys,524675,180242,Holland Park Avenue,Kensington & Chelsea,Inner,51.50736435,-0.204949649,0,0,6,0,0,0,0,36,0,0,52,37,5,3,11,307,6,66,0,0,12,0,56,0,0,13,3,0,0,4,2,87,0,4,0,0,0,4,0,0,0,0,6,0,1,0,0,0,0,0
