,office,sustenance,transport,retail,leisure,residence
612,-0.026338346,-0.023391128,0.027367488,0.0075386763,-0.03702256,-0.007899582
613,-0.025393546,0.0143440645,0.044049017,0.07363202,0.05728214,0.1884118
614,0.039987408,0.03655221,0.044583045,0.049596973,-0.09556688,0.013913691
615,0.007682927,-0.027754307,-0.01526916,-0.056084424,-0.0022053476,-0.002310276
616,0.08009342,0.04430756,0.04697396,0.28490716,-0.08023942,0.19799349
617,0.03248275,-0.009525716,0.01689519,0.0285272,-0.009453043,-0.01052624
618,0.020001307,-0.0031362772,0.049420744,-0.03389758,0.0016810745,-0.02311176
619,-0.0029605478,-0.038597196,-0.08213529,0.00030304492,-0.004828781,0.006776035
620,0.005960107,-0.00664714,0.0030976534,-0.01857999,0.01086247,-0.027424991
621,-0.0058687627,0.02915664,0.005610496,-0.0073335916,0.0073414,-0.0066195726
622,0.054454982,0.01304999,0.03455311,-0.0026394129,0.0014703348,0.0011330247
623,0.0069037005,-0.018141508,0.03730063,0.08500847,-0.09225088,-0.1349231
624,0.021306112,-0.004508108,0.05899644,0.011819124,-0.23908341,0.064293146
625,0.012783617,0.018852003,-0.024214908,0.04116854,-0.045582503,0.03842032
626,-0.029073462,0.007146135,-0.019891053,0.03680268,-0.064540595,0.0681977
627,-0.025799647,-0.012482911,-0.032843173,-0.08720271,-0.039087225,-0.09542197
628,-0.035047285,0.07712254,0.029275775,-0.024893835,-0.045588844,0.05742371
629,0.028181463,0.009654373,-0.042247802,0.020174086,0.0056569427,0.008321285
630,-0.009462535,0.02101697,0.01719287,-0.024157286,-0.04215926,0.052721024
631,0.0065399334,0.0487059,0.041374102,0.07174079,0.13611555,-0.06763816
632,-0.03894487,0.051732033,0.06475678,-0.09888464,0.07097638,-0.06175393
633,-0.007297069,0.014287472,0.02439648,0.004630208,0.006108463,-0.01706475
634,-0.018685363,-0.009715289,-0.031711653,-0.023122154,-0.004005626,-0.02908349
635,0.13903552,0.07046458,0.1462209,0.15890351,0.049448818,0.12109536
636,-0.014919445,0.018742874,-0.043578714,0.028567463,-0.21820736,0.011691749
637,0.01857315,0.008291051,0.029789627,-0.00072836876,0.012233846,0.03388396
638,0.005698368,-0.03034696,-0.031312495,-0.12346426,-0.013824999,-0.024883151
639,0.053790137,0.045850545,0.06530446,0.15874302,0.08563356,-0.017404854
640,0.034910947,-0.0079276115,-0.061627567,-0.08154875,0.002926752,-0.13638121
641,-0.016185924,0.014799248,-0.028756417,0.013514839,0.009394392,0.022886097
642,-0.0011014044,-0.016918063,-0.027276635,0.010655165,0.022696778,-0.026267111
643,-0.008668613,0.0091340095,0.0074180365,0.009513751,-0.036129866,-0.011428118
644,0.11083491,0.09883708,-0.01905042,0.08357829,0.095339626,0.036180854
645,0.017708097,0.021990456,-0.0022298992,-0.022291496,0.004348725,0.010889232
646,0.0031924844,-0.01066035,0.03915848,0.024276555,0.007465154,0.018497586
647,-0.015797153,-0.0058884993,0.033367306,-0.020758063,0.042598933,-0.04101324
648,0.03527631,0.007539116,0.02588711,-0.0026662499,0.05584021,-0.02237904
649,0.029474862,0.025234163,0.015788972,-0.0041081756,-0.06572053,0.0072319508
650,0.052431375,-0.0061513186,0.036068648,0.004295051,0.049982823,-0.0050649047
651,0.026248926,-0.021580592,0.018110797,0.022633463,0.009137273,0.023927867
652,0.006427154,0.006971985,-0.0121537745,-0.0016222596,0.0370695,0.010165691
653,0.01034724,-0.0008716881,-0.032053337,0.021391153,0.00406152,0.009004474
654,-0.04039544,0.0036945194,0.008677751,-0.007814795,-0.0017046034,0.021903932
655,-0.024968147,-0.0148575455,-0.019960642,0.010252282,-0.032939926,0.00065112114
656,0.029027123,0.05128385,-0.027490437,0.040160984,-0.05888328,0.041137278
657,-0.00253658,-0.015297487,0.012421846,-0.0025598109,-0.018443614,0.03076297
658,0.003041163,0.01402773,0.025134563,-0.058310732,-0.04106888,0.0049169064
659,0.009002402,-0.1133222,-0.074310765,-0.1356594,0.085948795,-0.022769809
660,0.003826432,-0.03649138,-0.0020644665,-0.073373556,0.012764148,-0.026994824
661,-0.005812809,0.032595932,0.024185792,0.03333637,0.0050786734,-0.0121126175
662,-0.017826527,0.024025008,0.0281699,0.020312607,0.00703837,0.07148808
663,0.020832632,0.005810775,0.012113139,-0.021336533,0.0027955472,0.0013048649
664,-0.005645439,0.06387867,0.074860096,0.13675074,0.11915736,0.09085867
665,-0.023961842,0.03203147,0.009653389,0.07231382,-0.029299885,0.009519577
666,0.046926662,-0.040609315,0.054068506,-0.017427355,0.081044264,-0.014813423
667,-0.023757204,-0.0050639436,-0.007969722,-0.035860363,-0.00879395,-0.011541724
668,0.0026698858,0.0052555203,0.031844825,0.01784864,0.051671676,0.026053011
669,0.06954378,0.021772303,0.00032439828,0.017007247,-0.04617566,0.048650444
670,-0.06316216,-0.012519568,-0.0037837923,0.0136671215,0.026390776,0.0021505952
671,0.008178957,0.0071076304,-0.02794221,0.00080147386,-0.014042109,0.05438286
672,0.0080471635,0.0050045103,-0.0004849136,-0.018244624,-0.034113288,-0.0009803772
673,-0.02546598,-0.017597489,0.021707654,-0.0073565096,0.018851891,0.03589225
674,-0.003861107,-0.0081494,-0.04030019,-0.0027500913,0.00044329464,-0.012986898
675,-0.012950782,-0.005313784,-0.022790581,-0.0022346675,-0.031722635,0.032289624
676,0.012856306,0.018594235,0.023754478,-0.03870845,-0.016662806,0.010396957
677,-0.014883213,0.013156429,-0.014997065,-0.040424153,0.009819254,0.02613753
678,0.020613238,0.031701237,0.020353287,-0.008367673,-0.037331335,-0.01188463
679,0.0367096,-0.021973886,-0.060870156,0.04748383,0.03287609,-0.07957959
680,-0.011985179,0.019040689,-0.015878543,-0.022381425,0.0037310272,0.062390447
681,0.016471595,0.026948899,-0.038166523,0.0057519674,0.0049284697,-0.003432095
682,-0.028867975,0.0073535144,-0.0032688677,-0.0546432,-0.019355565,0.016963124
683,-0.027872443,-0.0017364025,0.01662007,0.0077266097,-0.035317004,0.010795653
684,0.043245163,0.027395643,0.008037612,-0.083878726,0.022560894,-0.022071302
685,0.031220779,0.025864735,0.026612923,-0.003823012,0.011528701,0.011138558
686,-0.013307393,0.010841221,0.01004149,0.011640415,-0.021701053,-0.007507086
687,-0.05071026,0.015411645,-0.0072214752,-0.016999736,-0.13074455,0.012305081
688,-0.005887717,-0.01703085,-0.024802089,0.016040206,-0.040804148,-0.035942554
689,0.012825925,-0.0033037588,-0.03522864,-0.051418096,0.0019740537,0.07247394
690,0.029792823,0.00095490366,-0.05764562,0.008252174,0.095776804,0.022236526
691,0.0051482543,0.023842879,-0.029833838,-0.03375292,0.00034201145,-0.031749845
692,-0.043294102,-0.009939637,0.01030869,-0.0077929795,0.033874653,-0.051690817
693,0.0027528303,-0.003188882,0.0634222,0.02130621,-0.055692077,-0.04295391
694,0.009235317,0.041532014,0.037705407,0.07238009,0.08395566,0.053801954
695,-0.0060799494,-0.017284133,-0.026818484,0.026286468,0.023306753,-0.0055624247
696,-0.002179861,0.008316815,-0.00048966706,0.024303615,0.023846142,0.045389533
697,0.027299374,-0.012372717,0.01856643,-0.026449546,0.017035693,0.028597951
698,0.03485483,0.014396012,-0.007256642,0.021221086,0.0084733665,0.020583212
699,-0.007849701,-0.0028823838,-0.012093037,0.002117917,0.037337422,0.057875484
700,0.0056970753,-9.687245e-05,0.018829823,0.023972273,-0.012191534,0.04643941
701,-0.012305172,0.022521112,-0.011133924,0.045401968,0.08277401,-0.029069483
702,-0.0035953429,-0.011762306,0.041330084,0.027574316,-0.006429538,0.04368013
703,0.01755451,0.00033599138,-0.008161023,0.016660653,0.019173272,-0.0138098
704,0.0056914687,0.027052391,0.007926874,0.05197501,0.010256469,0.014423847
705,-0.02756656,0.0309349,0.08671376,-0.041100293,0.016105533,0.056242764
706,0.0069658607,0.0077452958,0.023531199,0.02384165,0.011531562,-0.005197525
707,0.025310539,0.012235023,-0.0024270862,0.0396255,0.034783363,0.034041613
708,-0.012451433,0.015913978,0.033246145,-0.010939851,-0.02907765,-0.021481752
709,0.013182012,-0.007306084,-0.006339267,0.006166339,-0.002527982,0.04998547
710,0.0053000525,0.014026826,-0.00338424,0.0268166,0.011037249,0.06876813
711,0.010539509,0.041491717,0.020602584,-0.002358526,-0.028634071,-0.012703598
712,-0.0022837892,0.0086312,0.01348336,0.026904963,0.0071025947,0.011155605
713,0.009306515,0.006193977,-0.009150088,0.017444603,-0.00013937801,-0.033801854
714,0.014463663,-0.003992744,0.01658076,-0.008638829,0.02371797,0.007979453
715,-0.013949022,0.018350251,0.016951114,0.061022386,-0.04847598,0.01790756
716,0.03244414,0.022904672,-0.010115683,0.021625396,-0.009345427,-0.013310552
717,-0.011584817,0.013052903,0.014897771,-0.0022221059,-0.076854706,0.068388596
718,0.032473065,-0.023549534,-0.0372732,-0.04520832,0.08528038,-0.14111829
719,-0.04507248,-0.0004589334,0.01748249,-0.022713378,0.0329832,-0.015130818
720,0.015060434,0.023541111,0.028708816,0.028304785,0.012537859,0.016977578
721,-0.0059366785,0.02569598,-0.028455794,-0.031369254,0.0040501654,0.04848486
722,0.0051282207,0.008090213,-0.00985501,0.0072589926,0.040776342,-0.024054676
723,0.009686492,-0.007826703,0.028808665,-0.002522681,0.04552638,-0.0008351505
724,-0.019949116,0.004915133,0.0070163608,0.02184534,-0.004650615,0.040706217
725,-0.042764947,-0.02460055,0.025919288,-0.020915434,0.013243146,-0.029459238
726,0.0013755411,-0.0032339394,0.03289774,0.013335496,0.0072259307,0.023236156
727,-0.008050084,-0.041571587,0.009397611,0.0003427565,-0.01078476,0.037920088
728,-0.017037004,0.018833578,0.049229585,0.016153246,0.008570481,0.029109955
729,0.011834577,-0.0006346926,0.053082757,0.015674464,0.0802937,0.021295547
730,0.0068786517,0.006265685,0.023100607,0.00540293,0.04309751,0.033195406
731,0.010788903,0.013139725,0.014962226,-0.0014612675,-0.0973002,-0.0057706237
732,0.011109658,0.029120572,0.073737934,0.016530171,0.03705036,0.028027713
733,-0.014301229,-0.004715249,-0.03143134,0.0033844113,-0.0561003,0.031758904
734,0.057744294,0.014670018,-0.041023806,0.005356826,-0.1577701,0.078864396
735,-0.008894818,-0.017635874,-0.049599186,-0.085991606,-0.05257938,-0.013405025
736,0.041423254,0.005805282,-0.0013218336,0.018643875,0.16530734,0.014010549
737,0.0074554347,-0.008688673,0.021487892,-0.007225096,-0.03190455,0.016585112
738,-0.0058021564,0.015011543,-0.032205075,-0.016723022,-0.0058538057,0.007804811
739,0.011625014,0.023838237,-0.00032109022,-0.025537603,-0.07163965,0.08038476
740,0.007199317,-0.027882516,0.0023232624,0.001789704,-0.011781327,-0.06826869
741,-0.044097595,-0.011218876,0.0058285743,-0.02590698,-0.046421185,-0.022785902
742,0.017994575,0.00013658404,0.0003643632,0.043935858,0.02158324,0.0034559965
743,-0.0020408696,0.0005521402,0.018989503,0.04569663,0.0010338426,0.02533871
744,0.00998731,0.02947478,0.04082623,0.056274384,0.04977332,0.06697941
745,-0.002012495,-0.020909816,-0.08245567,-0.01575476,-0.2651648,-0.004005939
746,0.020477511,-0.0042214096,0.036561415,-0.00896079,0.02820804,0.13674664
747,0.031078627,0.049573228,0.100880116,0.14757812,0.08583747,0.025788844
748,0.020047463,-0.023352474,-0.122563735,-0.12195036,-0.114002734,-0.069820106
749,-0.0039825365,0.00021409988,0.012071103,0.02030921,0.029446572,-0.00077444315
750,0.019300967,0.015945345,0.0061077178,-9.405613e-05,6.298721e-05,-0.015194893
751,-0.015058532,0.014492527,0.040841192,-0.021569997,-0.06916869,-0.0020897985
752,0.043231472,-0.0040340275,-0.012999415,0.0035074651,0.022717968,0.047648966
753,-0.0126384385,0.0022024512,0.0004658699,-0.012689054,0.028507307,0.019026339
754,0.19967657,0.015641645,0.102241725,0.11298388,0.09914647,0.15305963
755,0.022146001,-0.015186146,-0.042575955,-0.058063656,0.016114071,0.0055779517
756,0.025418967,0.007436663,-0.004435271,0.06488013,-0.009300649,0.060474277
757,0.022983149,-0.0056346655,0.005419529,0.019106219,0.064377666,0.046351086
758,0.082776636,0.100038975,0.13321957,0.29304808,-0.0057132505,0.31423312
759,0.014225796,-0.014863193,0.08715092,-0.047733396,-0.21059029,0.087123334
760,-0.010816902,-0.006456554,0.00988242,-0.011310682,-0.017312631,-0.00953728
761,0.031522624,0.016755491,0.05309245,0.03772086,0.030212812,0.023337662
762,-0.0022844386,0.016063623,-0.0027749874,0.0059996173,-0.01615563,0.040774122
763,0.015313126,0.00057806075,-0.055350766,-0.026102245,-0.024843521,0.03674823
764,-0.0023442842,0.018201418,0.0112475455,0.00074133277,-0.020325184,0.014253616
765,0.022414677,0.032651074,-0.021033168,0.044784367,-0.25325662,0.037286997
766,0.0008456707,0.014847793,0.031665176,-0.0033987202,-0.00809297,-0.011848867
767,-0.039188124,0.03395188,-0.02221091,0.0023641288,0.034003437,-0.02991271
768,0.032265253,-0.0015616566,0.035498083,0.05237052,0.16073923,0.040996373
769,0.019786507,0.009308711,-0.0063824356,0.021715432,-0.017361462,-0.040786356
770,-0.03397804,-0.053119376,-0.05198033,-0.098237395,-0.029885769,0.04348129
771,-0.043613374,0.0023994446,-0.000117748976,0.0006348491,-0.0036971867,0.01771444
772,-0.030177288,-0.013804473,-0.0043716133,0.033035263,-0.06125021,0.08729267
773,0.000991093,0.0028743893,0.056175858,0.015053302,-0.013230965,0.00881058
774,0.07410171,0.12396011,0.14104462,0.13949639,-0.09197712,0.2603962
775,-0.018676236,-0.003371358,-0.0063522756,-0.035297185,-0.01337114,0.021026611
776,-0.0008353144,0.0042167976,-0.00341703,-0.023675092,0.0077439845,-0.0072126985
777,0.03112952,0.0019193217,-0.08267291,0.066089936,0.007683873,0.07972464
778,-0.017271996,0.009265747,-0.005344525,-0.0026381165,0.027297065,-0.019081652
779,-0.0022200793,-0.0047307014,-0.002529174,-0.0007200539,0.0050616115,0.013100982
780,0.008585947,0.017585605,0.03791918,0.051956743,-0.0048337877,-0.016786516
781,-0.025194012,0.020254903,0.00028164685,0.016068302,0.014410883,0.05343288
782,0.005498536,0.0035469905,0.07440962,0.060506143,0.02942548,0.098662525
783,-0.035072964,-0.008100845,-0.038058355,0.07711001,-0.17767736,-0.13884175
784,0.015695227,-0.0028429106,-0.0148797035,0.029262125,-0.03290087,0.016856253
785,-0.012737773,-0.025963567,-0.017571777,-0.012484375,-0.026512116,0.02428013
786,0.060280204,-0.0019650161,0.00961715,-0.113559484,0.10206382,-0.04438436
787,-0.2837683,-0.013497502,0.0058681816,0.026245996,-0.20278803,0.27040628
788,-0.019488841,0.0044059157,0.036469802,0.020836994,-0.0020026118,0.026982129
789,0.05278629,0.0514234,0.08426988,0.00290668,-0.0028100163,0.008013129
790,0.0044808164,-0.007522762,-0.011695817,-0.040065855,0.03361039,0.028279185
791,-0.012199178,-0.00823389,0.024353996,-0.0030391961,0.02233012,0.031877458
792,-0.02656404,-0.029534936,-0.011958152,-0.07645354,-0.0015637279,0.024299681
793,0.015704175,0.012434222,-0.014224261,-0.011001907,-0.049814016,0.017271012
794,0.047923073,-0.029598713,-0.17434654,0.07937547,-0.020694673,0.04460323
795,-0.016403496,-0.0147046335,-0.061642416,-0.030835709,-0.028216515,-0.04957378
796,0.04536805,0.009673923,-0.016044572,-0.021339074,0.010365963,-0.006148219
797,-0.0027295197,0.015111957,-0.0043742135,-0.0059486087,0.00025076512,0.014064863
798,0.06367829,-0.011885464,-0.011253342,-0.041961268,0.0624734,0.018198907
799,0.05635275,0.01976414,0.11014506,0.11533558,0.032393664,0.1824263
800,0.012389399,0.05355726,0.065639585,0.08481254,0.09638357,-0.003073454
801,0.027741706,-0.017117761,-0.08046417,-0.04396984,0.03387303,0.030524224
802,0.010221926,-0.006052412,-0.013847768,0.019207463,0.04551688,0.049200416
803,0.016418897,-0.018516667,0.013298444,-0.037367724,0.0029642284,0.037024736
804,0.03271593,0.010540776,0.035542816,0.0101924315,-0.047669195,0.15416944
805,-0.002382148,0.0034125373,0.04049994,0.006811559,0.034630336,0.061280668
806,0.013000831,0.0075071678,0.008730167,0.018427353,-0.011791329,0.101302765
807,0.01699081,-0.004163578,-0.016076505,0.011315972,0.022454582,-0.13190466
808,0.022050992,0.012145311,0.02076742,0.007475972,0.007075958,-0.03502536
809,0.018802647,0.055859514,0.0111323,0.01665631,-0.024764359,0.06713694
810,0.0023138896,0.048345342,-0.0588246,0.05933611,0.029339656,-0.0720616
811,0.012045737,0.08615675,0.07958728,0.12706244,-0.023335904,0.057107747
812,0.011709064,0.021056494,0.0076586567,0.022804005,0.006668888,0.014067829
813,0.0066575967,0.0030904412,-0.010514155,6.7994e-05,0.004929766,-0.017444968
814,-0.031077713,-0.031717286,-0.0073956847,-0.041867405,-0.014979184,-0.032478034
815,-0.0066559324,0.016347311,0.028241538,0.011782132,0.02210718,0.024717838
816,0.007927902,0.012889918,0.0154745355,-0.008434549,0.010408822,-0.016368091
817,0.01170782,-0.0011264533,0.012771353,-0.018889397,0.018836223,0.002323836
818,0.012280881,0.07502009,0.086630106,0.039539993,0.037953988,0.037849367
819,0.027572636,-0.009171933,-0.040715486,0.028681993,0.008073598,0.025846243
820,0.02373499,0.020296052,0.076264545,-0.013604432,0.038919672,0.02395165
821,0.03350345,0.02354613,0.03439623,-0.04599771,0.02732449,-0.006437719
822,-0.028096728,-0.022603769,-0.0019247383,-0.029071607,0.026893798,0.016005337
823,0.01986219,0.029713124,0.07513234,-0.06593254,-0.036728024,-0.004970014
824,0.00666482,-0.004919884,-0.011349324,-0.005079549,0.00089326873,-0.024536788
825,0.037908025,-0.0731835,-0.0027133226,-0.08883721,-0.030639589,-0.10575819
826,-0.017399168,-0.033631206,-0.03457682,-0.026293233,-0.010141745,0.01952827
827,0.008659024,0.057428747,0.104959145,0.054296546,0.013868704,0.10524392
828,0.007964974,-0.016766645,0.06549163,0.032094307,-0.017988563,0.13605809
829,0.012065433,-0.017844066,-0.013426229,0.035165057,0.012424946,-0.0005030632
830,0.009356245,0.0041849613,-0.02198258,0.010897428,0.123931676,0.0343484
831,-0.012442753,0.071751535,0.15084527,0.12486026,0.030495383,0.29051182
832,0.013241753,0.040206328,0.08240202,0.0029448709,0.0729001,0.07344347
833,0.051930428,0.084619924,0.15034738,0.036784735,0.11383639,0.20910653
834,0.029184999,0.024295434,0.020937264,0.024165727,0.018901408,0.029183567
835,0.022020295,-0.0043348223,-0.04960388,0.048651963,-0.0074371696,-0.09449917
836,0.017951071,0.0023481846,0.019299716,-0.013638079,0.0025490224,-0.007929444
837,0.042857394,0.016539827,0.04462543,0.014201984,0.044060066,0.059357524
838,0.013751432,0.0019384325,0.03462994,-0.04926938,0.03859061,-0.0008658767
839,0.002153486,0.009058073,-0.036707893,-0.009616688,-0.029791951,0.026155472
840,0.00066473335,0.021210708,-0.007727653,-0.00018304586,-0.042089224,-0.0092333555
841,0.042380385,0.038653325,0.0568002,0.10868303,-0.1554276,-0.10577124
842,0.011322098,0.033529826,0.029686965,-0.0050204843,0.026757687,-0.0012351573
843,0.07528122,0.03243658,0.04538068,-0.054135263,0.009537578,-0.027809203
844,0.03733187,0.01277253,0.01468271,0.018099248,0.030574203,0.065886974
845,-0.00027480721,0.0049152225,0.011341631,0.004152715,-0.049743593,0.004294157
846,-0.0023251027,-0.012867548,-0.012216732,-0.0043733343,-0.016364768,-0.022939086
847,0.045136176,0.011056762,-0.00983496,0.016612707,0.02109699,0.04841423
848,0.0336868,0.008689545,0.028093636,-0.0009934758,0.07823125,0.03135073
849,0.0111091295,0.006324012,-0.010819688,0.023667965,0.057873074,0.06209688
850,0.011335784,0.025261221,0.025878817,0.02549302,0.0690212,0.08099233
851,-0.031575955,0.0011078566,0.038408548,-0.0061521977,0.027545486,0.02131468
852,-0.016720966,0.019083306,0.007044047,-0.00516811,-0.013536505,0.031821713
853,0.0020684525,-0.004314935,-0.039677203,0.015748454,-0.023624295,0.044180274
854,-0.0039905007,0.0034339093,0.034929506,-0.022755023,0.054067694,0.08710505
855,-0.0014524679,0.002271505,0.02573204,-0.00544155,0.010788728,0.04524213
856,-0.03376071,-0.0117673315,-0.02438429,0.0132487845,-0.0011005215,0.026105136
857,-0.058863193,-0.0023407862,0.00931257,-0.0326094,0.016035378,0.06822334
858,-0.09691858,-0.020168453,0.0069447756,-0.081512734,-0.2029407,0.025176793
859,-0.007936254,-0.02439586,-0.0052366257,-0.00043457747,-0.0032620728,-0.035974562
860,0.01576361,0.009297423,-0.0150805265,0.008618832,0.02042748,-0.0029937625
861,0.0040142722,-0.002870828,-0.017597586,-8.5800886e-05,-0.10193968,0.028349996
862,0.027948007,0.010016523,0.017781898,-0.003590539,-0.011910319,0.034514487
863,0.03696233,0.008886285,-0.00482513,0.03448022,0.067736685,-0.120129645
864,-0.004334841,0.022020042,0.012921095,0.026491687,-0.040952682,0.025036514
865,-0.01992768,-0.014001854,0.034893002,0.012240354,-0.029282011,0.017843097
866,0.022814512,-0.076646775,0.06925693,-0.0009201169,-0.089871645,-0.14177367
867,-0.07856159,-0.085876465,-0.0017630905,0.039695658,-0.061006665,0.010525763
868,0.0054987073,-0.069490045,-0.031340748,-0.022584155,-0.03724481,0.011742979
869,0.016396698,0.031993173,0.070080735,0.043169074,0.04940476,-0.0041716695
870,0.027981043,0.11206244,0.068676,0.315302,0.027612105,-0.03255281
871,0.0063403957,0.020579405,0.0008997023,0.02371613,0.014823254,-0.010143936
872,-0.020830464,0.040714785,0.09021357,0.10308509,-0.05120489,0.13765982
873,0.0153561905,0.017494801,0.012134135,0.016751576,-0.0029313415,0.02627033
874,0.00070187636,0.0059693307,-0.002507791,0.013526052,-0.042373516,0.006774634
875,0.020059718,0.015266709,-0.013291456,0.034367826,-0.05774056,-0.04679671
876,-0.0069985986,0.014524862,0.022038013,0.018776387,-0.08446872,0.06268352
877,-0.010077782,0.029524736,0.04070393,-0.00066417456,0.013948638,-0.0186705
878,0.11244801,0.09881387,0.19013818,0.1523145,0.15855384,0.14185247
879,0.020582024,-0.0017400607,-0.019105732,0.0038312078,0.029488519,-0.04010409
880,-0.015883215,0.022059709,0.0050108433,0.028826594,0.012331992,-0.0035626292
881,-0.03430274,0.027902406,0.011637107,0.05316814,-0.1152381,0.101609975
882,0.00033657625,0.012421243,0.008855328,0.031028412,0.045230508,0.061140686
883,0.011518817,-0.0044995174,-0.0041915327,0.00451006,0.020949937,0.00948596
884,-0.015272349,-0.017003775,-0.016871393,0.010317504,0.015413895,0.020200849
885,-0.021634249,0.021027677,-0.015502423,0.08276513,0.06637664,0.028445512
886,-0.010071546,-0.0012707412,-0.010106504,0.01776272,0.008003011,-0.02309978
887,0.023679763,0.026068471,-0.010105044,0.012950912,-0.024000019,0.020325243
888,0.027881354,0.0025841296,0.005214125,0.022882402,-0.003665842,-0.0024281144
889,0.0010840297,0.0009107739,0.00944519,-0.016542196,0.012614094,0.050485253
890,-0.00414446,0.0044347346,0.011708081,-0.04791057,0.037929766,0.019884348
891,-0.051473796,0.004287049,-0.010851294,0.066223234,0.0073101106,-0.041879714
892,-0.014378637,0.0052712113,-0.0008663684,0.06520593,0.04559834,-0.0017361045
893,0.025906313,0.0045167506,-0.009673089,-0.034918323,-0.03521326,0.07817137
894,-0.0010142997,0.0036995262,-0.0038045943,0.008610278,0.036019698,-0.00297606
895,-0.0048511773,0.024932489,0.00018905103,-0.01635933,0.005721124,-0.009524643
896,0.0034867004,0.031437203,0.022137195,-0.0011424124,0.012853414,0.035304427
897,0.004506223,0.025023296,0.011042565,0.0073011667,0.0012420416,0.019925356
898,0.031275626,0.001350455,-0.0008895844,0.029561102,-0.03255081,0.054063737
899,0.0047803074,0.02608502,0.020433843,-0.007561311,0.002721846,0.021248758
900,-0.00879252,0.01806286,-0.0067438483,-0.050894886,0.020123966,-0.043625236
901,0.02177088,0.008615553,-0.034317568,0.021852255,-0.015806846,0.044780135
902,0.03282451,0.0044309795,0.06331767,0.03956914,0.002574414,0.050799787
903,0.03065328,0.0024332702,0.055748716,0.02252385,0.029015094,-0.0015587211
904,0.023880824,-0.018447027,0.0013994575,-0.011914939,-0.032090962,-0.0038552284
905,0.009988219,-0.0020026714,0.055196434,-0.007323563,0.043369517,-0.022511303
906,-0.018029757,0.06425952,0.0879817,-0.044417173,0.025280893,0.045310676
907,-0.0046242774,0.055661798,0.038387954,0.032531857,0.0006878078,-0.012484446
908,0.01903084,0.018011272,-0.049354076,-0.021831393,-0.021712184,-0.0013031065
909,-0.023360506,-0.038214296,-0.012647003,0.02403441,-0.043368183,0.00054347515
910,0.0016089231,0.019266315,-0.009345472,-0.026062042,-0.014148973,0.030073047
911,0.0055782422,0.039069533,0.030675396,0.083130896,0.005234875,0.050257325
912,-0.045752577,0.00576967,-0.08904372,0.014641449,0.0043983012,0.02426523
913,-0.03159236,0.01761384,-0.079827204,0.044259533,0.004976839,0.021278024
914,0.009118706,0.035456263,-0.05095248,-0.024072707,-0.10273185,0.017025292
915,-0.03424274,-0.041319236,-0.0247159,0.023171231,-0.048951834,0.010398388
916,-0.020334728,-0.06286386,-0.03120336,-0.04127705,0.051051058,0.019517243
917,-0.0018305331,-0.03091754,-0.0010388792,-0.043523252,0.0435803,0.04536575
918,0.008749366,-0.007216044,0.0029652566,0.04320234,0.036912084,0.02565676
919,-0.0020406246,-0.009029783,0.04422696,0.015921384,0.03338422,0.024826348
920,-0.024614424,0.023897111,-0.013777494,-0.060616046,0.036489256,-0.03303349
921,0.020777002,-0.00782828,0.030128628,0.002613619,-0.022314861,0.008553028
922,-0.001142621,0.01762496,0.008977741,0.016596079,0.032256782,0.014685243
923,0.011673003,0.020458296,0.029803991,0.008814424,0.007089421,0.0070892572
924,0.0043832115,0.033757195,0.060188174,-0.020714287,0.057329822,0.02831316
925,0.034144346,0.063589856,0.09796406,-0.0016438775,0.07904412,0.10187563
926,0.008882105,0.043761954,0.025989741,-0.041024357,-0.026156485,-0.005109191
927,0.009252638,0.04772882,0.027640015,-0.043624848,-0.015092552,-0.00085529685
928,0.011770278,-0.041254222,-0.043305278,-0.020492554,-0.016325936,0.02986741
929,-0.026058853,0.021497935,0.035999,-0.022812992,-0.048158675,-0.050041795
930,-0.055779546,-0.017259419,0.013958037,-0.0056837797,0.14916468,-0.08979076
931,0.013970964,-0.008115709,0.03990993,0.010263592,-0.0051964857,-0.015967071
932,-0.0020881742,0.019447297,-0.0073850304,-0.0006541312,-0.017517596,0.008700728
933,0.010559753,-0.0071709305,0.049706504,0.030507132,0.12059703,0.02966249
934,0.010975704,0.0066841245,0.051393703,0.014047071,0.118794285,0.03999266
935,-0.0653379,-0.020704031,-0.030182332,0.021618664,-0.09027414,-0.03926897
936,0.0146230385,0.01051937,-0.0078088045,0.02672775,-0.0117620155,-0.030323982
937,-0.0062842667,-0.003489107,-0.021082222,0.013757169,-0.0089149475,-0.013249636
938,0.020953268,0.022319928,0.021386474,0.058239907,-0.0076095164,0.041464686
939,0.05016522,-0.021443844,0.021155462,-0.135396,0.007323116,-0.03420955
940,-0.021315694,-0.018239483,0.022901446,0.055841804,-0.028228156,0.0059224963
941,-0.014927231,0.004582688,0.0038695186,0.031343073,0.042815678,-0.009080946
942,-0.02166725,-0.0011677071,0.010783941,0.031241491,-0.0057371855,-0.0075113773
943,0.0033547468,0.0016568527,0.023503631,0.029547095,0.015875027,0.020724237
944,0.019758962,-0.008550487,0.01991193,-0.0017843544,0.0086078495,0.01674223
945,0.03228318,0.007878225,-0.029361844,-0.061609894,-0.05848371,-0.16813925
946,0.006399326,0.012864888,-0.015311718,-0.0062446296,-0.027135372,-0.00021785498
947,-0.022083163,0.020308971,-0.007879674,-0.05474326,0.024161197,-0.03839326
948,0.021672692,0.0012207925,-0.00633198,0.047939643,0.009018131,0.04048872
